_id,ano,mes,avaliador,vistoria_data,vistoria_risco,vistoria_localidade,vistoria_rpa_codigo,vistoria_microrregiao,vistoria_setor,processo_numero
187,2012,09-setembro,Engenheiro - Área Morro,2012-09-20T14:53:51,R3 Alto,JORDÃO BAIXO,6,6.2,6-SUL,8006167312
188,2012,09-setembro,Engenheiro - Área Morro,2012-09-25T16:17:16,R3 Alto,jordão alto,6,6.2,6-SUL,8006121312
189,2012,09-setembro,Engenheiro - Área Morro,2012-09-12T11:05:04,R2 Médio,SITIO DOS MACACOS,3,3.3,3-NOROESTE,8006389612
190,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T15:17:14,R3 Alto,COSTA PORTO,6,6.2,6-SUL,8005400612
191,2012,09-setembro,Engenheiro - Área Morro,2012-09-18T11:06:30,R3 Alto,IBURA DE BAIXO,6,6.2,6-SUL,8005739312
192,2012,09-setembro,Engenheiro - Área Morro,2012-09-25T10:24:53,R3 Alto,UR-10,6,6.2,6-SUL,8005367912
193,2012,09-setembro,Engenheiro - Área Morro,2012-09-06T11:01:59,R4 Muito Alto,ALTO PEREIRINHA,2,2.2,2-NORTE,8006176212
194,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T15:19:39,R3 Alto,COSTA PORTO,6,6.2,6-SUL,8005435412
195,2012,09-setembro,Engenheiro - Área Morro,2012-09-14T14:43:43,R3 Alto,tres carneiros baixo,6,6.2,6-SUL,8005505212
196,2012,09-setembro,Engenheiro - Área Morro,2012-09-13T09:09:44,R4 Muito Alto,VILA CANÃ,3,3.3,3-NOROESTE,8006808912
197,2012,09-setembro,Engenheiro - Área Morro,2012-09-25T11:46:21,R3 Alto,ALTO DO MARACANÃ,2,2.3,2-NORTE,8007179512
198,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T15:31:36,R3 Alto,COSTA PORTO,6,6.2,6-SUL,8005441412
199,2012,09-setembro,Engenheiro - Área Morro,2012-09-13T16:27:10,R3 Alto,IBURA DE BAIXO,6,6.2,6-SUL,8005361012
200,2012,09-setembro,Engenheiro - Área Morro,2012-09-20T14:08:15,R2 Médio,CORREGO SAO JOSE,2,2.2,2-NORTE,8007176612
201,2012,09-setembro,Engenheiro - Área Morro,2012-09-13T09:22:39,R2 Médio,AGUA FRIA,2,2.2,2-NORTE,8006740512
202,2012,09-setembro,Engenheiro - Área Morro,2012-09-20T09:59:28,R3 Alto,ALTO JARDIM PRIMAVERA.,3,3.3,3-NOROESTE,8006374912
203,2012,09-setembro,Engenheiro - Área Morro,2012-09-20T08:31:19,Não informado,CGO DO EUCALIPTO,3,3.3,3-NOROESTE,8006683112
204,2012,09-setembro,Engenheiro - Área Morro,2012-09-18T11:15:12,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8005772012
205,2012,09-setembro,Engenheiro - Área Morro,2012-09-12T10:19:13,R4 Muito Alto,BREJO DA GUABIRABA,3,3.3,3-NOROESTE,8005483912
206,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T15:25:59,R3 Alto,COSTA PORTO,6,6.2,6-SUL,8005440812
207,2012,09-setembro,Engenheiro - Área Morro,2012-09-25T12:35:01,R4 Muito Alto,ALTO DO MARACANÃ,2,2.3,2-NORTE,8006445312
208,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T15:06:04,R4 Muito Alto,COSTA PORTO,6,6.2,6-SUL,8005357312
209,2012,09-setembro,Engenheiro - Área Morro,2012-09-14T09:35:55,R3 Alto,ALTO SANTA TEREZINHA,2,2.2,2-NORTE,8006812612
210,2012,09-setembro,Engenheiro - Área Morro,2012-09-10T10:13:08,R2 Médio,BOMBA DO HEMETERIO,2,2.2,2-NORTE,8006462512
211,2012,09-setembro,Engenheiro - Área Morro,2012-09-12T07:51:00,R2 Médio,NOVA DESCOBERTA,3,3.3,3-NOROESTE,8006346512
212,2012,09-setembro,Engenheiro - Área Morro,2012-09-05T10:17:59,R3 Alto,ALTO DO MARACANA,2,2.3,2-NORTE,8005673212
213,2012,09-setembro,Engenheiro - Área Morro,2012-09-20T08:33:18,Não informado,OLHO D´GUA,3,3.3,3-NOROESTE,8006764112
214,2012,09-setembro,Engenheiro - Área Morro,2012-09-24T09:28:46,R3 Alto,PEDRO BELO,3,3.3,3-NOROESTE,8005799612
215,2012,09-setembro,Engenheiro - Área Morro,2012-09-26T09:27:52,R3 Alto,ALTO DO MARACANA,2,2.3,2-NORTE,8007354112
216,2012,09-setembro,Engenheiro - Área Morro,2012-09-10T08:48:25,R2 Médio,MORRO DA CONCEIÇÃO,3,3.2,3-NOROESTE,8006033712
217,2012,09-setembro,Engenheiro - Área Morro,2012-09-20T13:41:07,R2 Médio,ALTO DO BEIJAMIN,2,2.2,2-NORTE,8007056012
218,2012,09-setembro,Engenheiro - Área Morro,2012-09-10T10:27:07,R1 Baixo,UR-05,6,6.2,6-SUL,8005929712
219,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T15:23:47,R4 Muito Alto,COSTA PORTO,6,6.2,6-SUL,8005438312
220,2012,09-setembro,Engenheiro - Área Morro,2012-09-27T15:11:47,R2 Médio,ASA BRANCA,6,6.2,6-SUL,8007168312
221,2012,09-setembro,Engenheiro - Área Morro,2012-09-23T22:21:27,Não informado,ALTO DO PROGRESSO,3,3.3,3-NOROESTE,8006770112
222,2012,09-setembro,Engenheiro - Área Morro,2012-09-18T14:59:24,R4 Muito Alto,JORDÃO ALTO,6,6.2,6-SUL,8005867112
223,2012,09-setembro,Engenheiro - Área Morro,2012-09-12T10:40:18,R1 Baixo,ALTO DO RESERVATORIO,3,3.3,3-NOROESTE,8006520512
224,2012,09-setembro,Engenheiro - Área Morro,2012-09-25T15:35:32,Não informado,IBURA DE BAIXO,6,6.2,6-SUL,8005959312
225,2012,09-setembro,Engenheiro - Área Morro,2012-09-28T11:33:29,R2 Médio,GUABIRABA,3,3.3,3-NOROESTE,8007228612
226,2012,09-setembro,Engenheiro - Área Morro,2012-09-19T10:35:07,R3 Alto,ÁGUA FRIA,2,2.2,2-NORTE,8006950012
227,2012,09-setembro,Engenheiro - Área Morro,2012-09-27T15:17:44,Não informado,LAGOA ENCANTADA (PELO PMRR),6,6.2,6-SUL,8006955112
228,2012,09-setembro,Engenheiro - Área Morro,2012-09-09T17:32:20,R3 Alto,GUABIRABA,3,3.3,3-NOROESTE,8006682512
229,2012,09-setembro,Engenheiro - Área Morro,2012-09-05T09:28:19,Não informado,ALTO SANTA TEREZINHA,2,2.2,2-NORTE,8006246012
230,2012,09-setembro,Engenheiro - Área Morro,2012-09-10T09:08:38,R3 Alto,alto treze de maio,3,3.2,3-NOROESTE,8006291612
231,2012,09-setembro,Engenheiro - Área Morro,2012-09-20T15:05:23,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8006180012
232,2012,09-setembro,Engenheiro - Área Morro,2012-09-23T22:23:53,Não informado,BURITY,3,3.3,3-NOROESTE,8006191112
233,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T14:53:20,R3 Alto,COSTA PORTO,6,6.2,6-SUL,8005334312
234,2012,09-setembro,Engenheiro - Área Morro,2012-09-21T10:32:05,R3 Alto,ALTO DO ROSARIO,2,2.3,2-NORTE,8006024812
235,2012,09-setembro,Engenheiro - Área Morro,2012-09-14T14:33:22,R3 Alto,JORDÃO BAIXO,6,6.2,6-SUL,8005388612
236,2012,09-setembro,Engenheiro - Área Morro,2012-09-10T10:39:34,R1 Baixo,UR-12,6,6.2,6-SUL,8005732912
237,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T14:50:50,R4 Muito Alto,COSTA PORTO,6,6.2,6-SUL,8005325412
238,2012,09-setembro,Engenheiro - Área Morro,2012-09-25T15:56:51,Não informado,IBURA DE BAIXO,6,6.2,6-SUL,8005960112
239,2012,09-setembro,Engenheiro - Área Morro,2012-09-04T11:04:49,R3 Alto,CÓRREGO MANOEL CARROCEIRO,3,3.3,3-NOROESTE,8006170412
240,2012,09-setembro,Engenheiro - Área Morro,2012-09-24T12:26:56,R1 Baixo,UR 04,6,6.2,6-SUL,8005269712
241,2012,09-setembro,Engenheiro - Área Morro,2012-09-21T14:39:02,R3 Alto,IBURA DE BAIXO,6,6.2,6-SUL,8006158412
242,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T15:13:14,R3 Alto,COSTA PORTO,6,6.2,6-SUL,8005365612
243,2012,09-setembro,Engenheiro - Área Morro,2012-09-21T15:12:43,R4 Muito Alto,ALTO DA BELA VISTA,6,6.2,6-SUL,8006305712
244,2012,09-setembro,Engenheiro - Área Morro,2012-09-21T10:51:30,Não informado,ALTO DO ROSARIO,2,2.3,2-NORTE,8006299712
245,2012,09-setembro,Engenheiro - Área Morro,2012-09-25T09:34:06,R2 Médio,CORREGO AMARINO DOS REIS,2,2.2,2-NORTE,8006792512
246,2012,09-setembro,Engenheiro - Área Morro,2012-09-14T10:14:17,R3 Alto,ALTO SANTA TEREZINHA,2,2.2,2-NORTE,8006444712
247,2012,09-setembro,Engenheiro - Área Morro,2012-09-03T13:48:27,R4 Muito Alto,DOIS UNIDOS,2,2.3,2-NORTE,8005385712
248,2012,09-setembro,Engenheiro - Área Morro,2012-09-13T09:12:38,R2 Médio,AGUA FRIA,2,2.2,2-NORTE,8006743412
249,2012,09-setembro,Engenheiro - Área Morro,2012-09-20T22:12:10,R2 Médio,CGO DO DEODATO,2,2.2,2-NORTE,8006350212
250,2012,09-setembro,Engenheiro - Área Morro,2012-09-25T09:44:14,R3 Alto,CORREGO DA JAQUEIRA,2,2.3,2-NORTE,8006685412
251,2012,09-setembro,Engenheiro - Área Morro,2012-09-13T09:15:04,R2 Médio,AGUA FRIA,2,2.2,2-NORTE,8006741112
252,2012,09-setembro,Engenheiro - Área Morro,2012-09-14T10:09:45,R3 Alto,BEBERIBE,2,2.3,2-NORTE,8006810312
253,2012,09-setembro,Engenheiro - Área Morro,2012-09-14T09:36:47,R3 Alto,UR-03  PANTANAL,6,6.2,6-SUL,8006292212
254,2012,09-setembro,Engenheiro - Área Morro,2012-09-18T14:47:25,R3 Alto,ALTO DA BELA VISTA,6,6.2,6-SUL,8005844112
255,2012,09-setembro,Engenheiro - Área Morro,2012-09-12T07:33:30,R2 Médio,NOVA DESCOBERTA,3,3.2,3-NOROESTE,8006328712
256,2012,09-setembro,Engenheiro - Área Morro,2012-09-23T22:29:29,R1 Baixo,ALTO SANTA ISABEL,3,3.1,3-NOROESTE,8006464812
257,2012,09-setembro,Engenheiro - Área Morro,2012-09-17T15:15:35,R3 Alto,COSTA PORTO,6,6.2,6-SUL,8005370012
258,2012,09-setembro,Engenheiro - Área Morro,2012-09-10T07:59:54,R3 Alto,ALTO SANTA ISABEL,3,3.1,3-NOROESTE,8006164412
259,2012,09-setembro,Engenheiro - Área Morro,2012-09-18T14:32:27,R4 Muito Alto,JORDÃO BAIXO,6,6.2,6-SUL,8005863612
260,2012,08-agosto,Engenheiro - Área Morro,2012-08-21T10:32:27,Não informado,BREJO DO BEBERIBE,3,3.3,3-NOROESTE,8005442012
261,2012,08-agosto,Engenheiro - Área Morro,2012-08-28T14:22:32,R2 Médio,CORREGO DA PADARIA,2,2.2,2-NORTE,8006177912
262,2012,08-agosto,Engenheiro - Área Morro,2012-08-05T23:22:11,R3 Alto,ALTO NOSSA SENHORA DE FATIMA,3,3.2,3-NOROESTE,8005320212
263,2012,08-agosto,Engenheiro - Área Morro,2012-08-12T20:59:59,Não informado,suibida no morro da conceição,3,3.1,3-NOROESTE,8005740112
264,2012,08-agosto,Engenheiro - Área Morro,2012-08-14T09:00:11,R2 Médio,Alto do Céu,2,2.3,2-NORTE,8005555012
265,2012,08-agosto,Engenheiro - Área Morro,2012-08-28T09:01:06,R2 Médio,FREI DAMIÃO,3,3.3,3-NOROESTE,8006288512
266,2012,08-agosto,Engenheiro - Área Morro,2012-08-28T09:42:33,R2 Médio,TRES CARNEIROS,6,6.2,6-SUL,8005955812
267,2012,08-agosto,Engenheiro - Área Morro,2012-08-20T22:46:55,Não informado,MACAXEIRA,3,3.3,3-NOROESTE,8005788412
268,2012,08-agosto,Engenheiro - Área Morro,2012-08-03T12:02:15,R3 Alto,ALTO SANTA TEREZA,3,3.3,3-NOROESTE,8005631812
269,2012,08-agosto,Engenheiro - Área Morro,2012-08-27T14:44:21,R4 Muito Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8005933412
270,2012,08-agosto,Engenheiro - Área Morro,2012-08-05T23:17:04,R3 Alto,ALTO ANTÔNIO FELIX,3,3.3,3-NOROESTE,8005496312
271,2012,08-agosto,Engenheiro - Área Morro,2012-08-12T21:15:29,R4 Muito Alto,NOVA DESCOBERTA,3,3.3,3-NOROESTE,8005842912
272,2012,08-agosto,Engenheiro - Área Morro,2012-08-14T09:20:34,R2 Médio,LINHA DOTIRO,2,2.3,2-NORTE,8005485112
273,2012,08-agosto,Engenheiro - Área Morro,2012-08-26T22:37:56,Não informado,CORREGO DO ARCANJO,3,3.3,3-NOROESTE,8005310712
274,2012,08-agosto,Engenheiro - Área Morro,2012-08-22T14:34:52,R2 Médio,CGO JOSÉ IDALINO,3,3.3,3-NOROESTE,8006007612
275,2012,08-agosto,Engenheiro - Área Morro,2012-08-12T20:38:33,Não informado,MORRO DA CONCEIÇÃO,3,3.2,3-NOROESTE,8005478512
276,2012,08-agosto,Engenheiro - Área Morro,2012-08-14T14:50:28,R3 Alto,NOVA DESCOBERTA,4,4.3,4-NORDESTE,8005890312
277,2012,08-agosto,Engenheiro - Área Morro,2012-08-26T22:37:08,Não informado,ALTO JD PROGRESSO,3,3.3,3-NOROESTE,8005569012
278,2012,08-agosto,Engenheiro - Área Morro,2012-08-03T11:02:31,R3 Alto,CGO. JOSÉ IDALINO,3,3.3,3-NOROESTE,8005375112
279,2012,08-agosto,Engenheiro - Área Morro,2012-08-14T09:11:32,R2 Médio,ALTO DOS COQUEIROS,2,2.3,2-NORTE,8005481612
280,2012,08-agosto,Engenheiro - Área Morro,2012-08-25T11:36:11,R2 Médio,BOMBA DO HEMETERIO,2,2.2,2-NORTE,8006243112
281,2012,08-agosto,Engenheiro - Área Morro,2012-08-02T14:38:42,R2 Médio,CGO SÃO SEBASTIÃO,2,2.2,2-NORTE,8005437712
282,2012,08-agosto,Engenheiro - Área Morro,2012-08-03T11:29:10,R3 Alto,ALTO JOSE BONIFACIO,3,3.2,3-NOROESTE,8005448912
283,2012,08-agosto,Engenheiro - Área Morro,2012-08-26T22:53:23,R3 Alto,NOVA DESCOBERTA,3,3.3,3-NOROESTE,8006183912
284,2012,08-agosto,Engenheiro - Área Morro,2012-08-20T23:04:57,Não informado,VASCO DA GAMA,3,3.2,3-NOROESTE,8006148912
285,2012,08-agosto,Engenheiro - Área Morro,2012-08-28T14:06:14,R2 Médio,ALTO DO PASCOAL,2,2.2,2-NORTE,8005992012
286,2012,08-agosto,Engenheiro - Área Morro,2012-08-21T10:25:15,Não informado,CORREGO DA AREIA,3,3.3,3-NOROESTE,8005636012
287,2012,08-agosto,Engenheiro - Área Morro,2012-08-26T22:38:35,Não informado,ALTO DA BETINHA,3,3.3,3-NOROESTE,8005506912
288,2012,08-agosto,Engenheiro - Área Morro,2012-08-14T09:37:11,R1 Baixo,LAGOA ENCANTADA,6,6.2,6-SUL,8005931112
289,2012,08-agosto,Engenheiro - Área Morro,2012-08-07T08:46:24,R4 Muito Alto,CORREGO DO JOAQUIM,3,3.3,3-NOROESTE,8005239012
290,2012,08-agosto,Engenheiro - Área Morro,2012-08-16T15:29:22,R3 Alto,ALTO DO MARRECO,3,3.3,3-NOROESTE,8006053812
291,2012,08-agosto,Engenheiro - Área Morro,2012-08-07T15:13:24,R3 Alto,CORREGO JOSE IDALINO,4,4.3,4-NORDESTE,8005541912
292,2012,08-agosto,Engenheiro - Área Morro,2012-08-09T15:49:24,R2 Médio,SITIO DOS PINTOS,3,3.1,3-NOROESTE,8005407012
293,2012,08-agosto,Engenheiro - Área Morro,2012-08-29T09:10:08,R3 Alto,CORREGO DA PICADA,2,2.3,2-NORTE,8006207512
294,2012,08-agosto,Engenheiro - Área Morro,2012-08-30T20:59:23,R1 Baixo,CAJUEIRO,2,2.2,2-NORTE,8006296812
295,2012,08-agosto,Engenheiro - Área Morro,2012-08-23T09:55:33,R3 Alto,ALTO DO PASCOAL,2,2.2,2-NORTE,8006194012
296,2012,08-agosto,Engenheiro - Área Morro,2012-08-07T14:13:48,Não informado,JARDIM MONTE VERDE,6,6.2,6-SUL,8005475612
297,2012,08-agosto,Engenheiro - Área Morro,2012-08-06T14:52:42,R4 Muito Alto,Ur-12,6,6.2,6-SUL,8005777212
298,2012,08-agosto,Engenheiro - Área Morro,2012-08-09T15:19:35,R4 Muito Alto,BREJO DA GUABIRBA,3,3.3,3-NOROESTE,8005297012
299,2012,08-agosto,Engenheiro - Área Morro,2012-08-07T17:14:20,R2 Médio,CORREGO PASTOR BENOBI,2,2.2,2-NORTE,8005527612
300,2012,08-agosto,Engenheiro - Área Morro,2012-08-07T17:30:03,R3 Alto,largo da bomba do hemeterio,2,2.2,2-NORTE,8005574412
301,2012,08-agosto,Engenheiro - Área Morro,2012-08-29T09:07:04,R3 Alto,ALTO SANTA TEREZINHA,2,2.2,2-NORTE,8006036612
302,2012,08-agosto,Engenheiro - Área Morro,2012-08-22T14:45:24,R4 Muito Alto,VASCO DA GAMA,3,3.2,3-NOROESTE,8005793812
303,2012,08-agosto,Engenheiro - Área Morro,2012-08-08T09:54:56,R2 Médio,BARREIRAS,4,4.3,4-NORDESTE,8005692712
304,2012,08-agosto,Engenheiro - Área Morro,2012-08-20T22:20:03,R3 Alto,Alto do progresso,3,3.3,3-NOROESTE,8005838112
305,2012,08-agosto,Engenheiro - Área Morro,2012-08-20T22:53:01,R2 Médio,VASCO DA GAMA,3,3.2,3-NOROESTE,8005474012
306,2012,08-agosto,Engenheiro - Área Morro,2012-08-16T09:28:05,R3 Alto,ALTO DO RESERVATÓRIO,3,3.3,3-NOROESTE,8006050912
307,2012,08-agosto,Engenheiro - Área Morro,2012-08-23T09:21:53,R2 Médio,ALTO MIRAMÁ,2,2.2,2-NORTE,8006008212
308,2012,08-agosto,Engenheiro - Área Morro,2012-08-07T08:39:14,R3 Alto,CÓRREGO DA AREIA,3,3.3,3-NOROESTE,8005373912
309,2012,08-agosto,Engenheiro - Área Morro,2012-08-20T22:24:19,Não informado,NOVA DESCOBERTA,3,3.3,3-NOROESTE,8005952912
310,2012,08-agosto,Engenheiro - Área Morro,2012-08-10T09:51:32,R3 Alto,CGO. DA AREIA,3,3.3,3-NOROESTE,8005377412
311,2012,08-agosto,Engenheiro - Área Morro,2012-08-16T10:38:32,R3 Alto,BEBERIBE,2,2.3,2-NORTE,8005990812
312,2012,08-agosto,Engenheiro - Área Morro,2012-08-11T20:53:15,R2 Médio,DOIS UNIDOS,2,2.3,2-NORTE,8005235512
313,2012,08-agosto,Engenheiro - Área Morro,2012-08-20T09:09:16,R4 Muito Alto,CORREGO DA AREIA,3,3.3,3-NOROESTE,8005871912
314,2012,08-agosto,Engenheiro - Área Morro,2012-08-06T09:57:09,R3 Alto,ALTO DA BRASILEIRA,3,3.3,3-NOROESTE,8005194712
315,2012,08-agosto,Engenheiro - Área Morro,2012-08-03T11:51:02,R2 Médio,CÓRREGO MANOEL DAS MENINAS,3,3.3,3-NOROESTE,8005563212
316,2012,08-agosto,Engenheiro - Área Morro,2012-08-20T23:01:21,R3 Alto,VISGUEIRO,3,3.3,3-NOROESTE,8005817412
317,2012,08-agosto,Engenheiro - Área Morro,2012-08-21T10:29:59,Não informado,CGO DO INÁCIO,3,3.3,3-NOROESTE,8005868812
318,2012,08-agosto,Engenheiro - Área Morro,2012-08-05T23:23:31,R3 Alto,ALTO DO CRUZEIRO,3,3.3,3-NOROESTE,8005336612
319,2012,08-agosto,Engenheiro - Área Morro,2012-08-03T15:51:25,R3 Alto,CGO JOSE IDALINO,3,3.3,3-NOROESTE,8005629312
320,2012,08-agosto,Engenheiro - Área Morro,2012-08-12T20:54:05,R3 Alto,CGO DA IMBAUBA,3,3.3,3-NOROESTE,8005578012
321,2012,08-agosto,Engenheiro - Área Morro,2012-08-03T11:25:14,R2 Médio,CÓRREGO MANOEL DAS MENINAS,3,3.3,3-NOROESTE,8005564912
322,2012,08-agosto,Engenheiro - Área Morro,2012-08-03T11:37:58,R2 Médio,CÓRREGO MANOEL DAS MENINAS,3,3.3,3-NOROESTE,8005565512
323,2012,08-agosto,Engenheiro - Área Morro,2012-08-16T09:33:47,Não informado,COMUNIDADE FREI DAMIÃO,3,3.3,3-NOROESTE,8005308212
324,2012,08-agosto,Engenheiro - Área Morro,2012-08-28T09:59:09,R3 Alto,TRES CARNEIROS,6,6.2,6-SUL,8005736412
325,2012,08-agosto,Engenheiro - Área Morro,2012-08-01T14:32:25,R2 Médio,CÓRREGO MANOEL DAS MENINAS,3,3.3,3-NOROESTE,8005562612
326,2012,08-agosto,Engenheiro - Área Morro,2012-08-02T14:43:43,R3 Alto,FUNDAO,2,2.2,2-NORTE,8005653112
327,2012,08-agosto,Engenheiro - Área Morro,2012-08-23T11:13:01,R3 Alto,ALTO SANTA TEREZINHA,2,2.2,2-NORTE,8006193412
328,2012,08-agosto,Engenheiro - Área Morro,2012-08-07T17:08:00,R2 Médio,CORREGO DA PADARIA,2,2.2,2-NORTE,8005815112
329,2012,08-agosto,Engenheiro - Área Morro,2012-08-03T15:20:19,R3 Alto,BOLA NA REDE,3,3.3,3-NOROESTE,8005571512
330,2012,08-agosto,Engenheiro - Área Morro,2012-08-03T11:33:22,R3 Alto,CORREGO DO JENIPAPO,3,3.3,3-NOROESTE,8005573812
331,2012,08-agosto,Engenheiro - Área Morro,2012-08-21T15:05:46,R2 Médio,PASSARINHO / ALTO SANTA TEREZA,3,3.3,3-NOROESTE,8006175612
332,2012,08-agosto,Engenheiro - Área Morro,2012-08-27T14:28:50,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8005445012
333,2012,08-agosto,Engenheiro - Área Morro,2012-08-23T11:23:14,R3 Alto,CGO DO TIRO,2,2.3,2-NORTE,8005540212
334,2012,07-julho,Engenheiro - Área Morro,2012-07-18T09:20:35,R4 Muito Alto,AGUA FRIA,2,2.2,2-NORTE,8005285212
335,2012,07-julho,Engenheiro - Área Morro,2012-07-19T04:41:15,R2 Médio,ALTO TREZE DE MAIO,3,3.2,3-NOROESTE,8005302412
336,2012,07-julho,Engenheiro - Área Morro,2012-07-19T14:33:53,R3 Alto,UR-01,6,6.2,6-SUL,8005212512
337,2012,07-julho,Engenheiro - Área Morro,2012-07-24T11:11:35,R3 Alto,FUNDAO,2,2.2,2-NORTE,8005360412
338,2012,07-julho,Engenheiro - Área Morro,2012-07-26T10:02:33,R3 Alto,ALTO DO RESERVATORIO,3,3.3,3-NOROESTE,8005398112
339,2012,07-julho,Engenheiro - Área Morro,2012-07-27T14:28:27,R3 Alto,BREJO DA GUABIRABA,3,3.3,3-NOROESTE,8005579612
340,2012,07-julho,Engenheiro - Área Morro,2012-07-26T09:01:24,R3 Alto,CORREGO DO JENIPAPO/ FERNANDINHO,3,3.3,3-NOROESTE,8005378012
341,2012,07-julho,Engenheiro - Área Morro,2012-07-19T05:14:16,R2 Médio,ALTO NOSSA DE FATIMA,3,3.2,3-NOROESTE,8005215412
342,2012,07-julho,Engenheiro - Área Morro,2012-07-20T23:19:11,R3 Alto,CASA AMARELA,3,3.1,3-NOROESTE,8005419912
343,2012,07-julho,Engenheiro - Área Morro,2012-07-28T23:16:40,R3 Alto,ALTO ANTONIO FELIX,3,3.3,3-NOROESTE,8005412412
344,2012,07-julho,Engenheiro - Área Morro,2012-07-18T09:19:42,R3 Alto,CORREGO DA JAQUEIRA,2,2.3,2-NORTE,8005216012
345,2012,07-julho,Engenheiro - Área Morro,2012-07-27T10:29:23,R3 Alto,Alto dos Coqueiros,2,2.3,2-NORTE,8005280012
346,2012,07-julho,Engenheiro - Área Morro,2012-07-23T23:56:27,R4 Muito Alto,NOVA DESCOBERTA,3,3.3,3-NOROESTE,8005264512
347,2012,07-julho,Engenheiro - Área Morro,2012-07-18T11:15:51,Não informado,CGO DA AREIA,3,3.3,3-NOROESTE,8005217712
348,2012,07-julho,Engenheiro - Área Morro,2012-07-23T10:46:48,Não informado,CORREGO DO ABDIAS,2,2.3,2-NORTE,8005282312
349,2012,07-julho,Engenheiro - Área Morro,2012-07-28T14:52:41,R3 Alto,subida da união,3,3.3,3-NOROESTE,8005359612
350,2012,07-julho,Engenheiro - Área Morro,2012-07-28T10:18:11,R3 Alto,CGO. DO INÁCIO,3,3.3,3-NOROESTE,8005376812
351,2012,07-julho,Engenheiro - Área Morro,2012-07-26T09:13:08,R3 Alto,SÍTIO SÃO BRAZ,3,3.1,3-NOROESTE,8005491112
352,2012,07-julho,Engenheiro - Área Morro,2012-07-19T11:07:31,R3 Alto,AGUA FRIA,2,2.2,2-NORTE,8005258512
353,2012,07-julho,Engenheiro - Área Morro,2012-07-23T09:05:16,R3 Alto,LINHA DO TIRO,2,2.3,2-NORTE,8005283012
354,2012,07-julho,Engenheiro - Área Morro,2012-07-19T05:23:02,R3 Alto,ALTO 13 DE MAIO,3,3.3,3-NOROESTE,8005253312
355,2012,07-julho,Engenheiro - Área Morro,2012-07-27T10:23:07,R4 Muito Alto,CORREGO DA CAMILA,2,2.3,2-NORTE,8005495712
356,2012,07-julho,Engenheiro - Área Morro,2012-07-28T23:19:37,Não informado,MACAXEIRA,3,3.3,3-NOROESTE,8005414712
357,2012,07-julho,Engenheiro - Área Morro,2012-07-23T10:20:01,R3 Alto,ALTO JOSÉ DO PINHO,3,3.2,3-NOROESTE,8005242112
358,2012,07-julho,Engenheiro - Área Morro,2012-07-18T11:50:34,R2 Médio,TRES CARNEIRO,6,6.2,6-SUL,8005211912
359,2012,07-julho,Engenheiro - Área Morro,2012-07-29T18:41:33,R4 Muito Alto,CORREGO SAO JOSE,2,2.3,2-NORTE,8005494012
360,2012,07-julho,Engenheiro - Área Morro,2012-07-18T09:37:59,R4 Muito Alto,ALTO DO PERERINHA,2,2.2,2-NORTE,8005314212
361,2012,07-julho,Engenheiro - Área Morro,2012-07-19T11:30:18,R2 Médio,CGO DA FORTUNA,3,3.1,3-NOROESTE,8005228912
362,2012,07-julho,Engenheiro - Área Morro,2012-07-19T08:56:55,R2 Médio,UR 3,6,6.2,6-SUL,8005198212
363,2012,07-julho,Engenheiro - Área Morro,2012-07-19T05:43:32,R3 Alto,CÓRREGO DO BEIJU,3,3.3,3-NOROESTE,8005306012
364,2012,07-julho,Engenheiro - Área Morro,2012-07-19T11:55:23,R3 Alto,SITIO DOS PINTOS,3,3.1,3-NOROESTE,8005315912
365,2012,07-julho,Engenheiro - Área Morro,2012-07-19T05:35:39,R3 Alto,ALTO TREZE DE MAIO,3,3.2,3-NOROESTE,8005218312
366,2012,07-julho,Engenheiro - Área Morro,2012-07-18T11:09:40,Não informado,CÓRREGO DA AREIA,3,3.3,3-NOROESTE,8005196012
367,2012,07-julho,Engenheiro - Área Morro,2012-07-30T09:10:11,R3 Alto,CÓRREGO DA AREIA,3,3.3,3-NOROESTE,8005374512
368,2012,07-julho,Engenheiro - Área Morro,2012-07-25T13:56:03,Não informado,UR 02,6,6.2,6-SUL,8005265112
369,2013,12-dezembro,Engenheiro - Área Morro,2013-12-12T08:52:22,R2 Médio,BOMBA DO HEMETERIO,2,2.2,2-NORTE,8018058813
370,2013,12-dezembro,Engenheiro - Área Morro,2013-12-30T13:56:33,R3 Alto,PANTANAL,6,6.2,6-SUL,8012056313
371,2013,12-dezembro,Engenheiro - Área Morro,2013-12-05T13:42:57,R3 Alto,Jordão Baixo,6,6.2,6-SUL,8018123413
