Data,Abreu e Lima,Araçoiaba (Granja Cristo Redentor),Cabo,Cabo (Barragem de Gurjaú),Cabo (Barragem de Suape),Camaragibe,Goiana (Itapirema - IPA),Goiana (Usina Maravilha),Goiana - PCD,Igarassu,Igarassu (Bar.Catucá),Igarassu (Usina São José),Ipojuca,Itamaracá,Itapissuma,Jaboatão dos Guararapes,Jaboatão dos Guararapes (Bar.Duas Unas),Olinda,Olinda (Academia Santa Gertrudes),Olinda (Alto da Bondade),Paulista,Recife (Alto da Brasileira),Recife (Lamepe/Itep),Recife (Santo Amaro),Recife (Várzea),Recife - PCD,São Lourenço da Mata (Tapacurá),Cabo (Pirapama),Ipojuca (Porto de Galinhas - IPA),Ipojuca (Suape) - PCD,Jaboatão (Cidade da Copa) - PCD,Moreno,Recife (Codecipe / Santo Amaro),Olinda (Jardim Atlântico)
2021-09-26,0.0,3.5,,1.8,0.0,0.0,0.5,,,1.0,4.0,10.0,0.5,2.1,2.0,,3.6,0.2,0.1,0.0,0.0,0.0,,,0.8,,0.8,1.2,,,,3.1,0.0,
2021-09-27,3.2,2.0,,1.7,1.4,4.7,7.8,,,6.4,1.9,2.5,0.4,1.7,1.5,,1.7,1.3,0.7,0.0,1.0,0.0,,,3.6,,0.0,3.4,,,,1.2,1.6,
2021-09-28,1.8,0.0,,0.0,0.0,1.7,0.5,,,1.0,0.0,0.9,0.0,0.7,0.5,,0.0,4.2,0.0,0.0,0.0,0.0,,,2.0,,0.0,0.4,,,,0.4,1.2,
2021-09-29,7.5,2.3,,9.7,10.5,9.7,3.2,,,4.5,0.0,2.8,10.9,5.5,5.0,,12.1,2.7,2.7,0.0,2.0,8.4,,,8.8,,6.2,3.2,,,,11.9,8.3,
2021-09-30,8.6,6.5,,14.2,13.7,10.0,1.8,,,9.2,10.8,3.0,9.6,2.9,3.1,,12.9,7.9,5.6,0.0,0.6,6.5,,,4.4,,4.3,14.5,,,,13.1,1.8,
2021-10-01,2.0,0.0,,5.5,4.3,3.2,1.0,,,1.0,0.0,0.0,2.8,0.2,0.0,,2.7,1.4,1.2,,0.0,2.5,,,0.0,,1.7,7.0,,,,2.0,1.5,
2021-10-02,10.8,0.0,,16.7,19.4,6.6,3.3,,,0.5,19.0,0.0,18.5,7.6,6.5,,11.7,4.8,4.1,,4.1,0.0,,,7.0,,12.7,15.9,,,,12.1,4.5,
2021-10-03,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.8,0.1,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-10-04,0.6,0.0,,0.5,0.0,0.5,0.0,,,0.0,0.0,0.0,0.0,0.3,0.5,,0.0,0.0,0.0,,0.0,0.0,,,1.2,,0.0,0.0,,,,0.0,0.0,
2021-10-05,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,0.4,0.0,,0.0,0.0,,,0.2,,0.0,0.0,,,,0.0,0.0,
2021-10-06,0.0,0.0,,0.0,2.5,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.8,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-10-07,0.2,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.8,4.4,0.0,,0.7,0.0,5.9,,3.0,0.0,,,1.4,,0.0,0.0,,,,0.8,0.0,
2021-10-08,0.0,0.0,,4.6,0.0,0.0,1.2,,,0.0,0.0,1.0,0.6,0.1,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-10-09,0.0,0.0,,0.0,0.0,0.0,0.2,,,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.6,,0.0,0.0,,,,0.0,0.0,
2021-10-10,0.0,0.0,,0.0,0.0,0.0,1.6,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2,,,,0.6,,0.0,0.0,,,,0.0,0.0,
2021-10-11,0.0,0.0,,0.0,0.0,0.0,1.2,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.4,0.0,,0.0,0.0,,,0.6,,0.0,0.0,,,,0.0,0.0,
2021-10-12,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-10-13,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-10-14,0.0,0.0,,0.0,0.0,0.0,0.2,,,0.7,,1.0,1.5,1.9,0.0,,2.1,0.0,0.0,,3.0,4.7,,,4.8,,0.0,0.2,,,,2.0,1.0,
2021-10-15,0.0,0.0,,2.3,2.6,3.9,4.3,,,9.0,,0.0,0.3,0.0,0.0,,3.2,0.8,2.5,,2.2,1.0,,,0.8,,3.5,3.4,,,,3.4,2.7,
2021-10-16,0.0,0.0,,0.7,0.0,0.0,0.2,,,0.0,,0.0,0.0,0.3,0.2,,0.0,0.0,0.0,,0.0,0.0,,,0.2,,0.0,0.2,,,,0.0,0.0,
2021-10-17,1.4,0.0,,3.1,0.0,3.1,2.0,,,3.0,,1.7,3.8,0.9,0.5,,2.2,1.2,1.2,,3.3,2.3,,,3.4,,1.9,5.1,,,,2.9,2.2,
2021-10-18,0.0,0.0,,1.1,0.0,0.7,0.4,,,0.0,,0.0,0.0,0.0,0.0,,2.0,0.0,0.5,,0.0,0.0,,,0.8,,0.9,0.4,,,,2.3,1.1,
2021-10-19,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.3,0.0,0.0,0.0,0.4,0.0,,1.1,0.0,0.7,,0.0,0.0,,,1.6,,0.0,0.0,,,,1.0,0.0,
2021-10-20,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.2,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-10-21,0.2,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.3,,,,0.0,0.2,
2021-10-22,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.1,,,0.2,,0.0,0.0,,,,0.0,0.0,
2021-10-23,0.0,0.0,,2.4,2.3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,0.4,,0.0,0.0,0.0,,0.0,0.0,,,0.2,,0.0,2.0,,,,0.0,0.0,
2021-10-24,0.0,0.0,,0.3,0.0,0.0,0.2,,,0.0,0.0,0.0,0.0,2.1,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,0.0,0.3,,,,0.0,0.0,
2021-10-25,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,4.2,0.9,,,,0.0,0.0,
2021-10-26,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-10-27,0.0,0.0,,9.7,3.9,3.4,1.2,,,0.8,0.0,0.0,3.6,0.0,0.0,,17.4,2.7,4.3,0.0,0.2,7.5,,,3.6,,8.6,0.8,,,,16.9,6.3,
2021-10-28,0.9,2.9,,1.2,0.0,4.3,0.2,,,6.0,0.0,4.5,4.7,0.6,0.6,,1.1,0.7,2.5,0.0,0.0,0.0,,,6.8,,1.4,2.3,,,,1.0,0.0,
2021-10-29,0.3,0.0,,5.1,0.0,0.4,0.0,,,0.0,0.0,0.0,3.2,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.3,,,3.0,,0.8,2.5,,,,0.0,0.0,
2021-10-30,1.0,0.0,,4.7,8.2,0.0,0.6,,,2.1,2.7,1.2,2.8,3.7,3.1,,2.7,0.2,0.0,0.0,0.0,0.0,,,3.6,,0.0,3.2,,,,0.0,0.1,
2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2.8,0.0,0.0,,4.5,0.0,0.9,,0.0,0.0,,,0.6,,0.0,4.2,,,,0.0,0.8,
2021-11-02,0.0,0.0,,0.2,0.0,0.0,0.0,,,0.2,0.0,0.0,1.3,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.2,,0.0,0.0,,,,0.0,0.4,
2021-11-03,0.9,0.0,,0.0,3.4,0.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,,0.0,0.0,,,0.2,,0.0,0.0,,,,0.0,0.0,
2021-11-04,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-11-05,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-11-06,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-11-07,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-11-08,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-11-09,2.8,0.0,,0.0,0.0,0.0,0.4,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.4,0.0,,,0.0,,0.0,0.2,,,,0.0,0.8,
2021-11-10,0.0,0.0,,2.7,0.5,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.8,,0.2,,,,0.0,,0.0,2.2,,,,0.0,2.0,
2021-11-11,3.0,0.0,,2.4,3.0,5.1,1.0,,,0.6,,4.0,4.5,1.7,1.5,,6.2,0.7,1.2,,1.4,10.0,,,6.6,,0.0,3.7,,,,5.9,1.0,
2021-11-12,14.3,13.9,,1.9,2.5,4.0,3.7,,,2.3,,2.5,2.0,6.2,6.5,,0.6,5.5,2.4,,3.1,2.2,,,1.0,,3.2,1.4,,,,1.0,1.2,
2021-11-13,1.3,0.0,,2.3,2.1,0.0,0.2,,,0.0,,0.0,0.0,0.5,0.1,,0.0,1.8,0.0,,0.0,1.1,,,,,0.0,2.0,,,,0.0,0.2,
2021-11-14,0.9,0.0,,0.0,4.1,0.0,0.0,,,0.0,,0.0,4.2,0.2,0.2,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,
2021-11-15,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,,0.0,1.8,,,,,0.0,0.0,,,,0.0,0.0,
2021-11-16,0.0,0.0,,0.5,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,
2021-11-17,0.0,0.0,,0.0,0.0,0.0,2.0,,,0.0,,1.2,0.0,0.0,0.0,,0.0,0.1,0.0,,0.0,0.0,,,,,0.0,2.7,,,,0.0,0.0,
2021-11-18,0.0,0.0,,3.5,0.0,0.0,0.3,,,0.0,,0.0,0.0,0.0,0.0,,3.8,0.0,0.0,,0.0,0.7,,,,,1.1,1.7,,,,31.0,0.0,
2021-11-19,21.0,5.8,,7.6,10.0,5.9,0.4,,,6.6,6.5,17.0,19.0,1.6,1.5,,9.7,6.7,4.1,,7.9,5.0,,,,,3.1,8.1,,,,1.2,8.4,
2021-11-20,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,2.2,2.1,1.3,1.0,,2.5,0.0,0.0,,0.0,0.0,,,,,1.0,0.1,,,,2.1,0.0,
2021-11-21,0.8,0.0,,0.3,2.1,0.0,0.6,,,0.8,4.3,2.4,0.0,0.0,0.0,,1.0,0.2,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,
2021-11-22,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,
2021-11-23,0.0,0.0,,0.4,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,
2021-11-24,0.0,0.0,,0.3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.1,,,,0.0,0.0,
2021-11-25,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,
2021-11-26,0.0,0.0,,0.6,0.0,0.0,0.0,,,0.0,0.0,0.0,2.4,0.0,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,,,,,0.0,0.2,,,,0.0,0.0,
2021-11-27,0.0,0.0,,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.3,3.5,,,,0.0,0.0,
2021-11-28,0.0,0.0,,11.2,2.1,0.0,0.0,,,1.4,0.0,0.0,0.0,0.0,0.3,,0.0,1.5,4.5,0.0,0.0,1.8,,,,,0.0,0.2,,,,0.0,1.0,
2021-11-29,0.3,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.4,0.0,,2.2,0.0,0.0,0.0,1.8,6.2,,,,,0.0,0.0,,,,0.0,1.2,
2021-11-30,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,
2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.2,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,
2021-12-02,0.0,0.0,,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,
2021-12-03,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,
2021-12-04,0.4,6.4,,3.9,3.1,0.0,3.0,,8.4,0.0,1.9,3.5,0.3,2.2,2.0,,8.7,3.1,6.3,,0.0,8.8,,,,,5.1,7.4,,,16.6,0.0,9.2,
2021-12-05,0.6,0.9,,34.0,6.4,11.3,3.4,,9.2,0.0,7.7,6.0,6.5,1.8,1.5,,19.6,5.4,12.4,,1.0,7.7,,,,,12.5,34.8,,,24.4,4.0,12.2,
2021-12-06,1.2,0.0,,4.3,2.3,3.4,0.6,,3.4,0.0,3.0,0.0,3.9,2.0,1.8,,12.8,2.7,3.1,,0.4,1.6,,,,,,10.5,,,4.2,14.1,0.0,
2021-12-07,0.0,0.0,,0.0,16.7,0.0,0.4,,0.0,0.4,0.0,0.0,0.0,0.0,0.0,,6.5,0.0,0.0,,0.0,0.0,,,,,1.2,13.7,,,0.2,0.0,0.0,
2021-12-08,0.0,2.3,,4.4,0.0,0.0,7.6,,0.2,0.5,0.0,2.0,0.0,0.2,0.3,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-09,2.2,0.0,,0.9,0.0,0.0,0.2,,3.0,1.8,0.0,1.8,0.0,2.9,2.2,,0.9,5.3,2.0,,1.8,1.4,,,,,1.7,3.1,,0.0,3.2,1.2,4.3,
2021-12-10,1.6,3.7,,2.0,1.8,0.0,0.0,,0.4,0.6,,2.1,0.0,0.0,0.0,,0.0,0.0,1.5,,2.8,,,,,,2.4,0.0,,1.4,12.6,0.0,0.7,
2021-12-11,0.0,0.0,,3.1,0.0,8.4,0.2,,0.0,0.0,,1.0,0.3,0.0,0.0,,10.9,0.0,0.0,,0.8,4.7,,,,,16.1,8.0,,0.6,1.8,10.2,0.2,
2021-12-12,0.1,5.2,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.1,0.0,0.0,,0.0,0.3,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-13,5.5,1.7,,6.7,0.0,9.4,5.4,,0.0,13.0,,2.2,3.0,17.4,4.0,,3.2,2.9,5.1,,20.0,5.0,,,,,2.9,8.1,,20.6,12.6,2.7,8.6,
2021-12-14,25.5,20.2,,27.9,25.3,18.0,22.4,,0.8,15.0,,12.2,37.3,27.9,26.0,,27.5,24.8,22.7,,40.2,21.7,,,,,17.9,17.0,,8.2,20.2,2.0,18.0,
2021-12-15,2.8,0.7,,3.4,1.1,4.6,5.0,,0.2,0.5,,3.8,8.3,0.5,2.4,,7.2,2.2,2.5,,1.8,0.6,,,,,6.5,11.2,,0.0,3.0,0.0,1.8,
2021-12-16,2.0,0.0,,3.4,3.9,8.3,12.2,,0.2,6.0,,5.2,10.9,4.5,5.5,,8.3,1.6,3.0,,3.8,4.8,,,,,0.0,9.9,,3.2,14.2,3.1,6.2,
2021-12-17,3.4,0.0,,8.6,31.0,7.8,5.0,,0.0,0.8,,4.6,33.9,4.0,1.7,,2.7,0.2,9.3,,0.2,1.2,,,,,3.1,11.8,,47.6,18.2,2.1,4.4,
2021-12-18,0.0,0.0,,0.9,3.0,0.9,0.4,,0.2,0.4,,5.0,9.0,0.7,0.5,,1.6,,5.3,,0.4,1.6,,,,,0.7,0.0,,0.6,4.4,0.0,0.0,
2021-12-19,0.0,0.0,,0.0,0.0,0.0,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,3.2,0.0,,1.0,0.8,0.0,0.0,
2021-12-20,7.7,0.0,,0.0,2.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,6.1,5.0,,0.2,,0.0,,0.6,0.0,,,,,0.0,0.0,,0.0,0.8,0.0,0.2,
2021-12-21,0.0,0.0,,0.4,0.0,0.0,3.2,,0.2,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,1.6,0.0,0.0,
2021-12-22,0.0,0.0,,1.1,0.0,0.0,0.0,,0.0,5.3,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.2,0.0,0.0,
2021-12-23,0.3,0.0,,3.9,0.0,0.0,4.8,,0.0,3.0,3.7,1.2,0.7,2.2,1.3,,7.8,0.8,3.6,,1.2,2.0,,,,,0.0,5.7,,0.2,10.0,2.8,1.8,
2021-12-24,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2.3,0.0,0.0,0.3,0.0,0.0,,0.0,,0.9,0.0,0.0,2.3,,,,,0.0,1.1,,0.0,0.0,0.0,0.0,
2021-12-25,0.0,0.0,,0.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-26,0.0,4.9,,13.0,26.7,16.2,6.4,,0.0,4.8,17.9,7.4,34.6,11.0,5.5,,10.9,18.4,15.7,0.0,1.6,44.8,,,,,0.0,13.8,,14.6,25.6,43.4,24.0,
2021-12-27,3.2,5.4,,5.2,2.5,12.3,16.8,,0.0,3.1,8.4,5.5,2.9,6.6,10.0,,2.3,3.6,5.8,0.0,13.3,7.1,,,,,17.4,2.8,,2.4,25.8,24.0,1.0,
2021-12-28,0.0,0.0,,0.9,1.7,4.0,0.6,,0.0,7.5,12.6,7.5,6.6,0.0,0.0,,27.6,,6.1,0.0,0.2,2.6,,,,,0.8,0.0,,0.8,0.2,7.9,1.2,
2021-12-29,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-12-30,0.0,0.0,,0.0,0.0,0.0,0.4,,0.0,0.0,0.0,7.2,0.0,3.2,2.4,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,2.8,0.0,,0.0,0.0,0.0,1.1,
2022-01-02,0.0,0.0,,0.0,0.0,0.0,4.6,,,2.7,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,1.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-03,28.0,1.8,,4.2,107.9,16.9,46.8,,,77.7,0.0,7.6,41.0,57.7,25.0,,0.8,,8.9,,51.4,18.3,,,,,0.0,101.5,,65.6,30.0,0.0,2.2,
2022-01-04,10.0,3.0,,1.0,5.3,3.8,0.2,,,29.0,12.7,27.2,1.4,28.8,22.8,,0.2,,5.3,,13.2,1.1,,,,,0.0,0.2,,0.4,2.0,5.6,2.6,
2022-01-05,29.0,0.0,,28.7,36.6,2.7,4.2,,,10.4,0.0,1.2,54.5,0.2,8.5,,1.5,,2.4,,1.0,35.3,,,,,0.0,14.6,,32.0,6.2,1.2,14.1,
2022-01-06,40.5,24.2,,4.5,6.1,33.5,13.8,,,9.6,15.6,17.0,6.6,6.2,6.6,,6.7,,2.9,,6.9,37.7,,,,,5.6,1.8,,2.8,2.6,0.0,2.6,
2022-01-07,0.0,0.0,,7.5,3.7,0.0,0.2,,,1.4,0.0,0.9,4.0,0.0,0.3,,0.0,,0.0,,0.0,0.0,,,,,0.0,14.4,,0.0,3.4,0.0,0.0,
2022-01-08,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.5,0.0,0.0,0.0,0.0,0.0,,0.5,,0.0,,0.0,1.2,,,,,0.0,0.0,,1.4,0.0,0.0,0.0,
2022-01-09,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.1,0.0,0.0,0.0,0.4,0.3,,0.0,,0.0,,0.2,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-10,1.7,0.7,,2.6,0.0,2.5,2.6,,,0.0,2.5,3.0,2.0,0.5,0.4,,1.9,,0.0,,0.0,,,,,,2.4,1.0,,1.4,2.4,1.7,0.0,
2022-01-11,2.1,2.4,,6.7,0.0,11.7,2.4,,,5.6,1.1,9.0,1.7,0.1,0.0,,2.6,,6.9,,0.0,4.7,,,,,1.8,10.6,,3.6,22.2,13.2,1.5,
2022-01-12,5.0,4.4,,23.2,4.0,6.9,0.2,,,4.2,7.2,9.8,3.6,1.0,0.5,,4.6,,4.5,,4.5,4.7,,,,,9.7,3.8,,8.8,24.2,1.1,4.1,
2022-01-13,8.0,0.0,,6.8,0.8,1.3,1.5,,,3.3,1.7,0.4,0.0,19.6,19.5,,2.7,,26.7,,20.1,0.5,,,,,18.9,6.2,,8.0,0.6,0.0,8.2,
2022-01-14,28.5,3.0,,8.2,5.7,7.7,3.8,,,28.2,1.9,2.8,42.1,12.2,8.1,,4.2,,16.0,,30.1,39.0,,,,,3.7,12.6,,56.0,15.2,0.0,72.4,
2022-01-15,4.8,0.0,,28.1,62.5,19.3,9.2,,,15.2,4.2,2.6,54.7,9.7,8.6,,9.3,,29.8,,14.2,17.5,,,,,2.6,35.3,,12.2,6.6,4.7,41.0,
2022-01-16,0.7,0.0,,8.2,3.8,11.3,0.2,,,2.2,12.9,7.2,0.0,1.1,1.0,,4.0,,3.1,,0.0,18.8,,,,,6.4,9.4,,0.0,5.0,1.8,23.8,
2022-01-17,0.5,0.0,,0.3,0.6,0.0,0.0,,,0.7,0.0,0.2,0.0,0.0,0.0,,0.0,,0.0,,0.6,0.5,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-18,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.1,,0.0,0.0,1.9,2.0,,0.0,,0.0,,0.2,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-19,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2,0.3,,0.0,,1.4,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-01-20,0.0,0.0,,0.0,9.8,0.0,0.0,,,2.2,0.0,0.0,0.0,0.0,0.0,,7.8,,10.8,,0.4,8.4,,,,,3.9,0.0,,19.4,0.0,0.0,0.8,
2022-01-21,0.0,0.0,,16.3,7.2,13.7,22.8,,,3.1,11.5,12.5,7.5,2.3,2.5,,8.4,,3.3,,2.0,0.0,,,,,2.9,11.2,,5.8,19.2,0.0,2.1,
2022-01-22,0.0,0.0,,3.0,0.0,0.0,0.0,,,0.0,2.8,0.2,0.0,2.5,2.7,,0.1,,0.0,,0.0,0.0,,,,,0.0,14.2,,0.0,0.2,0.0,0.0,
2022-01-23,0.0,0.0,,0.0,0.0,0.0,0.0,,,2.4,0.0,0.0,0.0,0.0,0.0,,0.5,,0.0,,0.0,0.0,,,,,1.2,0.0,,13.4,0.0,0.0,1.2,
2022-01-24,0.0,0.0,,0.0,17.7,2.8,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,2.4,
2022-01-25,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.4,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.2,,2.0,0.0,0.0,0.0,
2022-01-26,0.0,0.0,,4.1,3.4,8.5,9.8,,,0.0,0.0,0.0,1.5,0.0,0.0,,0.0,,0.3,0.0,0.0,1.9,,,,,3.7,0.5,,6.8,1.2,0.0,2.4,
2022-01-27,3.5,6.4,,15.1,4.3,15.5,24.2,,,4.9,10.4,5.6,4.6,2.5,3.0,,9.3,,0.9,0.0,3.3,2.4,,,,,4.9,8.7,,3.8,13.0,0.0,0.0,
2022-01-28,0.0,0.0,,0.0,0.0,3.5,0.4,,,1.2,8.1,4.0,0.0,4.3,3.5,,0.7,,0.6,0.0,1.6,1.6,,,,,0.0,0.1,,0.2,0.0,21.2,1.8,
2022-01-29,24.0,26.6,,47.3,38.2,38.2,19.2,,,34.3,43.7,56.0,37.4,12.5,48.5,,51.4,,21.8,0.0,41.6,31.1,,,,,23.7,66.7,,41.6,43.6,29.4,40.0,
2022-01-30,0.6,0.8,,0.0,0.0,1.0,3.2,,,0.0,0.0,0.0,0.0,1.4,0.8,,0.0,,0.0,0.0,0.4,0.0,,,,,0.0,0.1,,0.2,0.0,1.1,0.0,
2022-02-01,0.0,0.0,,6.6,7.0,0.0,0.0,,0.2,0.7,0.0,0.0,13.3,0.0,0.0,,1.7,,0.0,,0.0,0.0,,,,,0.0,3.0,,8.2,4.8,1.4,0.0,
