Código,Posto,Mês/Ano,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
551,Olinda (Academia Santa Gertrudes),nov/2022,"0,7","0,0","0,0","0,0","0,9","20,0","0,3","0,0","0,0","0,0","0,0","9,8","3,1","0,6","1,9","0,2","1,8","0,1","0,0","0,0","0,0","1,6","5,2","1,1","0,0","0,2","0,0","0,0","4,0","0,0",-,"2335,6"
209,Olinda (Alto da Bondade),nov/2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"0,0"
451,Paulista,nov/2022,"0,0","0,0","0,0","0,0","0,2","0,4","15,0","2,2","0,0","0,0","2,2","7,3","8,3","2,6","5,7","0,2","1,6","0,7","0,0","0,0","0,0","3,8","10,3","0,0","0,0","0,0","0,0","0,0","18,4","0,0",-,"2258,5"
265,Recife (Alto da Brasileira),nov/2022,"0,0","0,0","0,0","0,0","0,0","5,4","6,5","3,2","0,0",-,"0,0","9,5","17,8","0,5","5,1","0,0","0,5","0,9","0,0","0,0","0,0","1,4","9,0","0,0","0,0","0,0","0,0","0,0","4,5","1,3",-,"2674,9"
196,Recife (Codecipe / Santo Amaro),nov/2022,"0,0","0,0","0,0","0,0","0,0","13,0","0,9","0,0","0,0","0,0","1,1","8,4","6,1","0,0","4,1","0,5","2,9","0,0","0,1","0,0","0,0","0,8","11,9","0,4","0,0","0,0","0,0","0,0","12,3","0,0",-,"2705,6"
30,Recife (Várzea),nov/2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
267,São Lourenço da Mata (Tapacurá),nov/2022,"0,0","0,0","0,0","0,9","0,0","1,2","9,9","0,8","0,0","0,0","1,9","1,2","20,1","1,7","7,9","0,7","0,0","1,3","0,0","0,0","0,0","0,0","11,2","0,0","0,0","0,0","0,0","0,0","0,0","4,9",-,"1971,5"
198,Abreu e Lima,dez/2022,"4,7","0,0","0,0","4,6","9,5","7,6","0,0","0,0","1,0","0,0","0,0","1,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,2","0,0","26,5","1,2","0,0","4,6","0,0","26,5","1,2","0,0","0,0","2825,4"
309,Araçoiaba (Granja Cristo Redentor),dez/2022,"0,0","0,0","0,0","8,0","10,1","3,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","20,4","0,0","0,0","0,0","0,0","0,0","0,0","1897,5"
301,Cabo,dez/2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
490,Cabo (Barragem de Gurjaú),dez/2022,"3,5","2,1","0,0","8,0","4,4","11,2","0,0","0,0","0,4","0,8","0,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,4","2,3","1,6","0,5","0,2","6,0","6,6","0,0","2886,7"
491,Cabo (Barragem de Suape),dez/2022,"4,0","0,8","0,0","7,0","10,7","11,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","18,0","0,0","5,7","0,0","6,7","5,0","1,0","0,0","3220,0"
603,Cabo (Pirapama),dez/2022,"3,8","1,7","0,8","3,5","14,5","12,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","15,4","0,0","6,1","0,0","3,8","7,5","3,4","0,4","3163,1"
